source	target
0	1
0	2
0	3
0	4
0	5
0	6
0	7
0	8
0	9
0	10
0	11
0	12
0	13
0	14
0	15
0	16
0	17
0	18
0	19
0	20
0	21
0	22
23	24
25	26
25	0
26	25
0	25
27	28
29	30
30	29
28	27
22	12
22	21
21	12
21	22
12	21
12	22
