# Directed network: graphs/supergraphs/21600440_usergraph.csv 
# Network of issues, PR and commits
# Nodes: 41 Edges: 437
#NODES	NId	Str:username
0	sindresorhus
1	jpetitcolas
2	bayandin
3	m1guelpf
4	checkbot
5	Mehonoshin
6	assp1r1n3
7	KleoPetroff
8	efdalustaoglu
9	aserrallerios
10	Hongbo-Miao
11	cristianoliveira
12	Adrion
13	hwclass
14	mr-karan
15	trash07
16	proinsias
17	Chan9390
18	crazy-canux
19	peterkokot
20	sumodirjo
21	arbox
22	xohozu
23	joubertredrat
24	mischah
25	JiamingSuen
26	mre
27	KrishMunot
28	coderyi
29	mortenjust
30	haiyangjiajian
31	Ghosh
32	veelenga
33	m1guelpiedrafita
34	iam-byungwoo
35	Tulongf
36	xiaobeicn
37	gurre
38	sobolevn
39	ebertti
40	d1g
#END
#EDGES	SrcNId	DstNId
0	1
2	3
2	4
2	5
2	6
2	7
8	3
9	3
10	3
11	3
11	12
13	3
13	6
12	11
12	3
6	5
6	3
6	2
6	4
6	13
14	3
15	5
15	3
5	3
5	15
5	6
5	2
5	7
5	16
5	17
3	14
3	13
3	10
3	9
3	2
3	8
3	4
3	11
3	5
3	18
3	6
3	7
3	12
3	19
3	15
3	16
3	17
4	2
4	3
4	6
4	7
7	5
7	3
7	2
7	4
16	5
16	3
19	3
17	5
17	3
18	3
20	7
20	2
20	10
20	21
20	6
20	18
20	22
20	23
20	24
20	25
20	26
20	27
20	28
20	29
20	30
20	31
20	32
31	2
31	10
31	21
31	6
31	18
31	22
31	23
31	24
31	25
31	26
31	27
31	28
31	29
31	30
31	32
31	20
6	10
6	21
6	18
6	22
6	23
6	24
6	25
6	27
6	28
6	29
6	30
6	31
6	32
6	20
30	2
30	10
30	21
30	6
30	18
30	22
30	23
30	24
30	25
30	26
30	27
30	28
30	29
30	31
30	32
30	20
27	2
27	10
27	21
27	6
27	18
27	22
27	23
27	24
27	25
27	26
27	28
27	29
27	30
27	31
27	32
27	20
26	2
26	10
26	21
26	18
26	22
26	23
26	24
26	25
26	27
26	28
26	29
26	30
26	31
26	32
26	20
26	33
26	34
26	35
26	36
26	37
26	38
26	39
26	13
26	40
40	33
40	26
40	34
40	35
40	36
40	3
40	37
40	38
40	39
40	13
13	33
13	26
13	34
13	35
13	36
13	37
13	38
13	39
13	40
18	2
18	10
18	21
18	6
18	22
18	23
18	24
18	25
18	26
18	27
18	28
18	29
18	30
18	31
18	32
18	20
36	33
36	26
36	34
36	35
36	3
36	37
36	38
36	39
36	13
36	40
25	2
25	10
25	21
25	6
25	18
25	22
25	23
25	24
25	26
25	27
25	28
25	29
25	30
25	31
25	32
25	20
29	2
29	10
29	21
29	6
29	18
29	22
29	23
29	24
29	25
29	26
29	27
29	28
29	30
29	31
29	32
29	20
28	2
28	10
28	21
28	6
28	18
28	22
28	23
28	24
28	25
28	26
28	27
28	29
28	30
28	31
28	32
28	20
35	33
35	26
35	34
35	36
35	3
35	37
35	38
35	39
35	13
35	40
34	33
34	26
34	35
34	36
34	3
34	37
34	38
34	39
34	13
34	40
33	26
33	34
33	35
33	36
33	3
33	37
33	38
33	39
33	13
33	40
3	33
3	34
3	35
3	36
3	37
3	38
3	39
3	40
2	10
2	21
2	18
2	22
2	23
2	24
2	25
2	26
2	27
2	28
2	29
2	30
2	31
2	32
2	20
10	2
10	21
10	6
10	18
10	22
10	23
10	24
10	25
10	26
10	27
10	28
10	29
10	30
10	31
10	32
10	20
22	2
22	10
22	21
22	6
22	18
22	23
22	24
22	25
22	26
22	27
22	28
22	29
22	30
22	31
22	32
22	20
7	20
21	2
21	10
21	6
21	18
21	22
21	23
21	24
21	25
21	26
21	27
21	28
21	29
21	30
21	31
21	32
21	20
32	2
32	10
32	21
32	6
32	18
32	22
32	23
32	24
32	25
32	26
32	27
32	28
32	29
32	30
32	31
32	20
24	2
24	10
24	21
24	6
24	18
24	22
24	23
24	25
24	26
24	27
24	28
24	29
24	30
24	31
24	32
24	20
23	2
23	10
23	21
23	6
23	18
23	22
23	24
23	25
23	26
23	27
23	28
23	29
23	30
23	31
23	32
23	20
39	33
39	26
39	34
39	35
39	36
39	3
39	37
39	38
39	13
39	40
37	33
37	26
37	34
37	35
37	36
37	3
37	38
37	39
37	13
37	40
38	33
38	26
38	34
38	35
38	36
38	3
38	37
38	39
38	13
38	40
#END
